text@ad1994m	@ad1994m	1705.397	1711.053	общество настолько шовинистическое / что оно не оставляет выбора ни мужчинам / ни женщинам //
text@ad1994m	@ad1994m	1711.26	1714.16	э / свободы выбора / как они хотят себя вести //
text@ad1994m	@ad1994m	1714.64	1714.94	и  
text@ad1994m	@ad1994m	1715.135	1719.4	я как мужчина чувствую большое давление общества/ в том плане/ что 
text@ad1994m	@ad1994m	1719.81	1721.47	мужчин заставляют быть / э
text@ad1994m	@ad1994m	1722.39	1724.17	слишком маскулинными / и
text@ad1994m	@ad1994m	1724.75	1729.92	это странно / учитывая то что в каждом человеке есть и феминные черты / и маскулинные //
text@ad1994m	@ad1994m	1730.163	1731.818	и как раз-таки вот такие ээ
text@ad1994m	@ad1994m	1732.056	1732.835	решения
text@ad1994m	@ad1994m	1733.318	1736.63	типа / они достаточно банальны / естественно / это глупо
text@ad1994m	@ad1994m	1736.728	1744.486	возможно это в каком-то смысле как эти вайнеры / которые делают скетчи в париках женских и говорят дурацким голосом 
text@ad1994m	@ad1994m	1744.817	1745.338	но
text@ad1994m	@ad1994m	1746.181	1750.916	а часть / именно вот эта часть / этот эпизод с платьем / это
text@ad1994m	@ad1994m	1751.253	1758.182	выражение моей позиции о том / что это нормально / быть феминным / не стоит стыдиться этого  / ты можешь быть каким ты захочешь / ты можешь ходить в платье /
text@ad1994m	@ad1994m	1758.568	1761.204	э / ну / не конкретно ты / #смеется# //
text@ad1994m	@ad1994m	1762.281	1765.884	я не хотел показать / что / типа / ходите все в платьях / но
text@ad1994m	@ad1994m	1766.045	1770.78	ты можешь быть каким захочешь / смотрите / все в порядке / я мужчина / и я могу выглядеть так //
text@ad1994m	@ad1994m	1770.968	1773.01	всё хорошо / посмотрите / у меня есть своя жизнь /
text@ad1994m	@ad1994m	1773.171	1774.939	в этом нет ничего страшного / я не умер
text@ad1994m	@ad1994m	1775.176	1777.035	люди не убили меня после этого //
text@ad1994m	@ad1994m	1777.204	1779.857	вы можете / вы можете чувствовать себя свободнее //
text@ad1994m	@ad1994m	1780.185	1781.458	и я хотел бы / чтобы
text@ad1994m	@ad1994m	1781.694	1783.57	именно с помощью своей комедии
text@ad1994m	@ad1994m	1784.61	1787.511	показать людям / что они не должны
text@ad1994m	@ad1994m	1787.862	1790.572	так переживать / комедия / как мне кажется / это
text@ad1994m	@ad1994m	1791.195	1794.443	лучший способ снять напряжение по поводу какой-то темы /
text@ad1994m	@ad1994m	1794.666	1796.856	и поэтому я очень злюсь /
text@ad1994m	@ad1994m	1797.334	1800.119	когда люди используют этот инструмент
text@ad1994m	@ad1994m	1800.922	1801.641	эмм
text@ad1994m	@ad1994m	1801.91	1804.868	против и так уязвленных групп населения /
text@ad1994m	@ad1994m	1804.894	1809.068	допустим / против меньшинств / сексуальных или национальных меньшинств /
text@ad1994m	@ad1994m	1809.309	1810.4	против женщин /
text@ad1994m	@ad1994m	1810.614	1811.994	против детей /
text@ad1994m	@ad1994m	1812.223	1813.95	возможно / против
text@ad1994m	@ad1994m	1814.436	1816.378	транссексуалов / я думаю / что
text@ad1994m	@ad1994m	1816.671	1818.663	наоборот / этим людям и так тяжело //
text@ad1994m	@ad1994m	1819.775	1822.709	и они и так в большом напряжении / почему ты
text@ad1994m	@ad1994m	1823.032	1825.892	снимаешь напряжение с их угнетателей /
text@ad1994m	@ad1994m	1826.176	1829.16	давая им ещё большую возможность угнетать
text@ad1994m	@ad1994m	1829.708	1830.534	других людей /
text@ad1994m	@ad1994m	1831.549	1832.863	да / почему ты бьёшь слабого ?
text@ad1994m	@ad1994m	1833.049	1835.553	наоборот / комедия должна помогать слабому человеку /
text@ad1994m	@ad1994m	1835.73	1837.465	ты должен снять напряжение / им и так тяжело /
text@ad1994m	@ad1994m	1837.608	1838.088	эй !
text@ad1994m	@ad1994m	1838.228	1838.98	должен сказать
text@ad1994m	@ad1994m	1839.585	1843.841	вы можете чувствовать легче / не напрягайтесь так сильно / вы не одни / все в порядке / все будет хорошо //
text@ad1994m	@ad1994m	1844.096	1851.195	у нас нет ни одного комика сейчас известного / который бы поддерживал феминисток / я думаю что это большая ошибка / потому что феминистки
text@ad1994m	@ad1994m	1851.402	1852.163	борются
text@ad1994m	@ad1994m	1852.444	1855.857	сейчас не только и не столько за права женщин
text@ad1994m	@ad1994m	1856.063	1857.129	сколько вообще 
text@ad1994m	@ad1994m	1857.472	1858.174	за
text@ad1994m	@ad1994m	1858.358	1861.176	чтобы человека воспринимали не через призму стереотипов
text@ad1994m	@ad1994m	1861.511	1863.535	а прежде всего как личность
text@ad1994m	@ad1994m	1863.703	1865.595	и за мир без насилия /
text@ad1994m	@ad1994m	1865.88	1869.558	поэтому я считаю / что каждый уважающий себя человек должен поддерживать
text@ad1994m	@ad1994m	1870.025	1871.868	феминисток в их борьбе за права меньшинств //
text@ad1994m	@ad1994m	1874.184	1876.432	я использую феминитивы / я
text@ad1994m	@ad1994m	1876.587	1877.72	думаю / что это хорошая идея //
text@ad1994m	@ad1994m	1880.713	1881.408	думаю / да/
text@ad1994m	@ad1994m	1881.514	1882.01	но я
text@ad1994m	@ad1994m	1884.17	1889.186	я думаю / что это полная хуйня насчёт русского языка / потому что русский язык постоянно меняется
text@ad1994m	@ad1994m	1889.552	1893.04	Пушкин менял русский язык / Маяковский менял русский мяз / язык
text@ad1994m	@ad1994m	1893.204	1895.997	русский язык / это инструмент / с помощью которого мы общаемся
text@ad1994m	@ad1994m	1896.052	1897.895	это не идол / которому нужно поклоняться
text@ad1994m	@ad1994m	1898.221	1900.758	поэтому это абсолютно нормально что язык меняется
text@ad1994m	@ad1994m	1900.94	1907.196	и люди / которые злятся на феминитивы / они злятся скорее не на суффиксы / а на позицию / которую ты выражаешь с помощью феминитивов /
text@ad1994m	@ad1994m	1907.432	1908.357	и мне / в целом
text@ad1994m	@ad1994m	1908.507	1911.272	плевать на феминитивы / то есть я бы их не использовал
text@ad1994m	@ad1994m	1911.457	1912.432	но я чувствую / что
text@ad1994m	@ad1994m	1912.655	1913.903	женщинам это важно
text@ad1994m	@ad1994m	1914.105	1916.047	и это демонстрация своей позиции
text@ad1994m	@ad1994m	1916.28	1918.172	и когда я вижу / что люди злятся на это
text@ad1994m	@ad1994m	1918.413	1920.975	это ещё сильнее меня провоцирует использовать феминитивы
text@ad1994m	@ad1994m	1921.0	1924.281	потому что если ты злишься на феминитивы / скорее всего / ты очень тупой человек
text@ad1994m	@ad1994m	1924.538	1924.927	и ты
text@ad1994m	@ad1994m	1925.039	1927.023	не понимаешь / как сложно другим людям
text@ad1994m	@ad1994m	1927.221	1929.494	и / мм / лишён эмпатии
text@ad1994m	@ad1994m	1930.117	1930.82	как мне кажется //
text@ad1994m	@ad1994m	1948.655	1952.117	я думаю / что это близко к правде / это как раз-таки то / о чём я
text@ad1994m	@ad1994m	1952.43	1956.744	и думаю постоянно / когда представляю себе свою жизнь / если б я не занимался комедией /
text@ad1994m	@ad1994m	1957.055	1959.038	я думаю / что это была бы очень плохая жизнь
text@ad1994m	@ad1994m	1959.079	1960.046	в которой я не могу
text@ad1994m	@ad1994m	1960.38	1961.297	реализовать себя
text@ad1994m	@ad1994m	1961.433	1962.929	в которой я чувствую себя лишним
text@ad1994m	@ad1994m	1963.237	1963.915	и я думаю / что
text@ad1994m	@ad1994m	1963.997	1966.047	я бы делал ужасные вещи //
text@ad1994m	@ad1994m	1973.864	1976.392	даже если Путин выйдет и скажет / знаете что
text@ad1994m	@ad1994m	1976.558	1977.806	я издаю указ
text@ad1994m	@ad1994m	1977.851	1979.463	по которому все россияне 
text@ad1994m	@ad1994m	1979.64	1981.136	должны прыгнуть в лаву /
text@ad1994m	@ad1994m	1982.562	1985.422	эти люди посмотрят и такие / о боже мой
text@ad1994m	@ad1994m	1985.455	1986.736	какой кошмар !
text@ad1994m	@ad1994m	1987.565	1992.804	где мы найдём лаву / Владимир Владимирович ? у нас нет лавы во дворе / что нам делать / наш мудрый вождь ?
text@ad1994m	@ad1994m	1994.137	1995.881	не знаю / с одной стороны
text@ad1994m	@ad1994m	1996.05	1998.546	я чувствую / что как будто бы общество меняется
text@ad1994m	@ad1994m	1998.585	2000.007	и запросы общества меняются
text@ad1994m	@ad1994m	2000.031	2001.767	когда я начинал выступать шесть лет назад
text@ad1994m	@ad1994m	2002.185	2003.524	я не мог шутить про Путина
text@ad1994m	@ad1994m	2003.779	2005.375	про Путина никто не шутил вообще
text@ad1994m	@ad1994m	2005.607	2008.971	я помню разы / когда ты время от времени / у тебя появляются шутки про Путина
text@ad1994m	@ad1994m	2009.248	2012.802	это либо мимо попадает людей / либо им вообще похуй на это
text@ad1994m	@ad1994m	2013.034	2014.463	либо они начинают злиться
text@yad1986m	@yad1986m	1819.075	1819.472	ага
text@yad1986m	@yad1986m	1830.635	1831.444	ну / почему ты бьёшь слабого ?
text@yad1986m	@yad1986m	1872.227	1873.669	как ты к феминитивам относишься ?
text@yad1986m	@yad1986m	1877.736	1879.119	ну то есть важно говорить не редактор
text@yad1986m	@yad1986m	1879.135	1879.821	а редакторка ?
text@yad1986m	@yad1986m	1882.02	1884.157	с точки зрения русского языка / тебе это не кажется кривоватым ?
text@yad1986m	@yad1986m	1889.219	1889.565	это правда
text@yad1986m	@yad1986m	1931.559	1933.773	под той самой нарезкой в ютубе / э
text@yad1986m	@yad1986m	1933.827	1935.184	о твоих женских альтер-эго
text@yad1986m	@yad1986m	1935.342	1936.583	есть эээ
text@yad1986m	@yad1986m	1936.806	1937.806	прекрасный комментарий /
text@yad1986m	@yad1986m	1938.3	1941.229	как хорошо / что долгополов сублимирует в юмор
text@yad1986m	@yad1986m	1941.417	1942.403	свои идеи
text@yad1986m	@yad1986m	1942.608	1943.282	и фантазии
text@yad1986m	@yad1986m	1943.626	1945.825	иначе скорее всего был бы очередной маньяк //
text@yad1986m	@yad1986m	1947.069	1948.551	как ты думаешь / это близко к правде ?
text@yad1986m	@yad1986m	1970.079	1970.405	ты
text@yad1986m	@yad1986m	1970.902	1973.412	очень смело шутишь про политику //
text@yad1986m	@yad1986m	1993.281	1993.912	как так вышло ?
words@ad1994m	@ad1994m	1705.397	1705.75	общество
words@ad1994m	@ad1994m	1705.75	1706.103	настолько
words@ad1994m	@ad1994m	1706.103	1706.456	шовинистическое
words@ad1994m	@ad1994m	1706.456	1706.809	/
words@ad1994m	@ad1994m	1706.809	1707.162	что
words@ad1994m	@ad1994m	1707.162	1707.515	оно
words@ad1994m	@ad1994m	1707.515	1707.868	не
words@ad1994m	@ad1994m	1707.868	1708.221	оставляет
words@ad1994m	@ad1994m	1708.221	1708.574	выбора
words@ad1994m	@ad1994m	1708.574	1708.927	ни
words@ad1994m	@ad1994m	1708.927	1709.28	мужчинам
words@ad1994m	@ad1994m	1709.28	1709.633	/
words@ad1994m	@ad1994m	1709.633	1709.986	ни
words@ad1994m	@ad1994m	1709.986	1710.339	женщинам
words@ad1994m	@ad1994m	1710.339	1710.692	/
words@ad1994m	@ad1994m	1710.692	1711.053	/
words@ad1994m	@ad1994m	1711.26	1711.501	э
words@ad1994m	@ad1994m	1711.501	1711.742	/
words@ad1994m	@ad1994m	1711.742	1711.983	свободы
words@ad1994m	@ad1994m	1711.983	1712.224	выбора
words@ad1994m	@ad1994m	1712.224	1712.465	/
words@ad1994m	@ad1994m	1712.465	1712.706	как
words@ad1994m	@ad1994m	1712.706	1712.947	они
words@ad1994m	@ad1994m	1712.947	1713.188	хотят
words@ad1994m	@ad1994m	1713.188	1713.429	себя
words@ad1994m	@ad1994m	1713.429	1713.67	вести
words@ad1994m	@ad1994m	1713.67	1713.911	/
words@ad1994m	@ad1994m	1713.911	1714.16	/
words@ad1994m	@ad1994m	1714.64	1714.94	и
words@ad1994m	@ad1994m	1715.135	1715.463	я
words@ad1994m	@ad1994m	1715.463	1715.791	как
words@ad1994m	@ad1994m	1715.791	1716.119	мужчина
words@ad1994m	@ad1994m	1716.119	1716.447	чувствую
words@ad1994m	@ad1994m	1716.447	1716.775	большое
words@ad1994m	@ad1994m	1716.775	1717.103	давление
words@ad1994m	@ad1994m	1717.103	1717.431	общества
words@ad1994m	@ad1994m	1717.431	1717.759	/
words@ad1994m	@ad1994m	1717.759	1718.087	в
words@ad1994m	@ad1994m	1718.087	1718.415	том
words@ad1994m	@ad1994m	1718.415	1718.743	плане
words@ad1994m	@ad1994m	1718.743	1719.071	/
words@ad1994m	@ad1994m	1719.071	1719.4	что
words@ad1994m	@ad1994m	1719.81	1720.142	мужчин
words@ad1994m	@ad1994m	1720.142	1720.474	заставляют
words@ad1994m	@ad1994m	1720.474	1720.806	быть
words@ad1994m	@ad1994m	1720.806	1721.138	/
words@ad1994m	@ad1994m	1721.138	1721.47	э
words@ad1994m	@ad1994m	1722.39	1722.835	слишком
words@ad1994m	@ad1994m	1722.835	1723.28	маскулинными
words@ad1994m	@ad1994m	1723.28	1723.725	/
words@ad1994m	@ad1994m	1723.725	1724.17	и
words@ad1994m	@ad1994m	1724.75	1725.037	это
words@ad1994m	@ad1994m	1725.037	1725.324	странно
words@ad1994m	@ad1994m	1725.324	1725.611	/
words@ad1994m	@ad1994m	1725.611	1725.898	учитывая
words@ad1994m	@ad1994m	1725.898	1726.185	то
words@ad1994m	@ad1994m	1726.185	1726.472	что
words@ad1994m	@ad1994m	1726.472	1726.759	в
words@ad1994m	@ad1994m	1726.759	1727.046	каждом
words@ad1994m	@ad1994m	1727.046	1727.333	человеке
words@ad1994m	@ad1994m	1727.333	1727.62	есть
words@ad1994m	@ad1994m	1727.62	1727.907	и
words@ad1994m	@ad1994m	1727.907	1728.194	феминные
words@ad1994m	@ad1994m	1728.194	1728.481	черты
words@ad1994m	@ad1994m	1728.481	1728.768	/
words@ad1994m	@ad1994m	1728.768	1729.055	и
words@ad1994m	@ad1994m	1729.055	1729.342	маскулинные
words@ad1994m	@ad1994m	1729.342	1729.629	/
words@ad1994m	@ad1994m	1729.629	1729.92	/
words@ad1994m	@ad1994m	1730.163	1730.438	и
words@ad1994m	@ad1994m	1730.438	1730.713	как
words@ad1994m	@ad1994m	1730.713	1730.988	раз-таки
words@ad1994m	@ad1994m	1730.988	1731.263	вот
words@ad1994m	@ad1994m	1731.263	1731.538	такие
words@ad1994m	@ad1994m	1731.538	1731.818	ээ
words@ad1994m	@ad1994m	1732.056	1732.835	решения
words@ad1994m	@ad1994m	1733.318	1733.649	типа
words@ad1994m	@ad1994m	1733.649	1733.98	/
words@ad1994m	@ad1994m	1733.98	1734.311	они
words@ad1994m	@ad1994m	1734.311	1734.642	достаточно
words@ad1994m	@ad1994m	1734.642	1734.973	банальны
words@ad1994m	@ad1994m	1734.973	1735.304	/
words@ad1994m	@ad1994m	1735.304	1735.635	естественно
words@ad1994m	@ad1994m	1735.635	1735.966	/
words@ad1994m	@ad1994m	1735.966	1736.297	это
words@ad1994m	@ad1994m	1736.297	1736.63	глупо
words@ad1994m	@ad1994m	1736.728	1737.136	возможно
words@ad1994m	@ad1994m	1737.136	1737.544	это
words@ad1994m	@ad1994m	1737.544	1737.952	в
words@ad1994m	@ad1994m	1737.952	1738.36	каком-то
words@ad1994m	@ad1994m	1738.36	1738.768	смысле
words@ad1994m	@ad1994m	1738.768	1739.176	как
words@ad1994m	@ad1994m	1739.176	1739.584	эти
words@ad1994m	@ad1994m	1739.584	1739.992	вайнеры
words@ad1994m	@ad1994m	1739.992	1740.4	/
words@ad1994m	@ad1994m	1740.4	1740.808	которые
words@ad1994m	@ad1994m	1740.808	1741.216	делают
words@ad1994m	@ad1994m	1741.216	1741.624	скетчи
words@ad1994m	@ad1994m	1741.624	1742.032	в
words@ad1994m	@ad1994m	1742.032	1742.44	париках
words@ad1994m	@ad1994m	1742.44	1742.848	женских
words@ad1994m	@ad1994m	1742.848	1743.256	и
words@ad1994m	@ad1994m	1743.256	1743.664	говорят
words@ad1994m	@ad1994m	1743.664	1744.072	дурацким
words@ad1994m	@ad1994m	1744.072	1744.486	голосом
words@ad1994m	@ad1994m	1744.817	1745.338	но
words@ad1994m	@ad1994m	1746.181	1746.519	а
words@ad1994m	@ad1994m	1746.519	1746.857	часть
words@ad1994m	@ad1994m	1746.857	1747.195	/
words@ad1994m	@ad1994m	1747.195	1747.533	именно
words@ad1994m	@ad1994m	1747.533	1747.871	вот
words@ad1994m	@ad1994m	1747.871	1748.209	эта
words@ad1994m	@ad1994m	1748.209	1748.547	часть
words@ad1994m	@ad1994m	1748.547	1748.885	/
words@ad1994m	@ad1994m	1748.885	1749.223	этот
words@ad1994m	@ad1994m	1749.223	1749.561	эпизод
words@ad1994m	@ad1994m	1749.561	1749.899	с
words@ad1994m	@ad1994m	1749.899	1750.237	платьем
words@ad1994m	@ad1994m	1750.237	1750.575	/
words@ad1994m	@ad1994m	1750.575	1750.916	это
words@ad1994m	@ad1994m	1751.253	1751.476	выражение
words@ad1994m	@ad1994m	1751.476	1751.699	моей
words@ad1994m	@ad1994m	1751.699	1751.922	позиции
words@ad1994m	@ad1994m	1751.922	1752.145	о
words@ad1994m	@ad1994m	1752.145	1752.368	том
words@ad1994m	@ad1994m	1752.368	1752.591	/
words@ad1994m	@ad1994m	1752.591	1752.814	что
words@ad1994m	@ad1994m	1752.814	1753.037	это
words@ad1994m	@ad1994m	1753.037	1753.26	нормально
words@ad1994m	@ad1994m	1753.26	1753.483	/
words@ad1994m	@ad1994m	1753.483	1753.706	быть
words@ad1994m	@ad1994m	1753.706	1753.929	феминным
words@ad1994m	@ad1994m	1753.929	1754.152	/
words@ad1994m	@ad1994m	1754.152	1754.375	не
words@ad1994m	@ad1994m	1754.375	1754.598	стоит
words@ad1994m	@ad1994m	1754.598	1754.821	стыдиться
words@ad1994m	@ad1994m	1754.821	1755.044	этого
words@ad1994m	@ad1994m	1755.044	1755.267	/
words@ad1994m	@ad1994m	1755.267	1755.49	ты
words@ad1994m	@ad1994m	1755.49	1755.713	можешь
words@ad1994m	@ad1994m	1755.713	1755.936	быть
words@ad1994m	@ad1994m	1755.936	1756.159	каким
words@ad1994m	@ad1994m	1756.159	1756.382	ты
words@ad1994m	@ad1994m	1756.382	1756.605	захочешь
words@ad1994m	@ad1994m	1756.605	1756.828	/
words@ad1994m	@ad1994m	1756.828	1757.051	ты
words@ad1994m	@ad1994m	1757.051	1757.274	можешь
words@ad1994m	@ad1994m	1757.274	1757.497	ходить
words@ad1994m	@ad1994m	1757.497	1757.72	в
words@ad1994m	@ad1994m	1757.72	1757.943	платье
words@ad1994m	@ad1994m	1757.943	1758.182	/
words@ad1994m	@ad1994m	1758.568	1758.807	э
words@ad1994m	@ad1994m	1758.807	1759.046	/
words@ad1994m	@ad1994m	1759.046	1759.285	ну
words@ad1994m	@ad1994m	1759.285	1759.524	/
words@ad1994m	@ad1994m	1759.524	1759.763	не
words@ad1994m	@ad1994m	1759.763	1760.002	конкретно
words@ad1994m	@ad1994m	1760.002	1760.241	ты
words@ad1994m	@ad1994m	1760.241	1760.48	/
words@ad1994m	@ad1994m	1760.48	1760.719	#смеется#
words@ad1994m	@ad1994m	1760.719	1760.958	/
words@ad1994m	@ad1994m	1760.958	1761.204	/
words@ad1994m	@ad1994m	1762.281	1762.521	я
words@ad1994m	@ad1994m	1762.521	1762.761	не
words@ad1994m	@ad1994m	1762.761	1763.001	хотел
words@ad1994m	@ad1994m	1763.001	1763.241	показать
words@ad1994m	@ad1994m	1763.241	1763.481	/
words@ad1994m	@ad1994m	1763.481	1763.721	что
words@ad1994m	@ad1994m	1763.721	1763.961	/
words@ad1994m	@ad1994m	1763.961	1764.201	типа
words@ad1994m	@ad1994m	1764.201	1764.441	/
words@ad1994m	@ad1994m	1764.441	1764.681	ходите
words@ad1994m	@ad1994m	1764.681	1764.921	все
words@ad1994m	@ad1994m	1764.921	1765.161	в
words@ad1994m	@ad1994m	1765.161	1765.401	платьях
words@ad1994m	@ad1994m	1765.401	1765.641	/
words@ad1994m	@ad1994m	1765.641	1765.884	но
words@ad1994m	@ad1994m	1766.045	1766.26	ты
words@ad1994m	@ad1994m	1766.26	1766.475	можешь
words@ad1994m	@ad1994m	1766.475	1766.69	быть
words@ad1994m	@ad1994m	1766.69	1766.905	каким
words@ad1994m	@ad1994m	1766.905	1767.12	захочешь
words@ad1994m	@ad1994m	1767.12	1767.335	/
words@ad1994m	@ad1994m	1767.335	1767.55	смотрите
words@ad1994m	@ad1994m	1767.55	1767.765	/
words@ad1994m	@ad1994m	1767.765	1767.98	все
words@ad1994m	@ad1994m	1767.98	1768.195	в
words@ad1994m	@ad1994m	1768.195	1768.41	порядке
words@ad1994m	@ad1994m	1768.41	1768.625	/
words@ad1994m	@ad1994m	1768.625	1768.84	я
words@ad1994m	@ad1994m	1768.84	1769.055	мужчина
words@ad1994m	@ad1994m	1769.055	1769.27	/
words@ad1994m	@ad1994m	1769.27	1769.485	и
words@ad1994m	@ad1994m	1769.485	1769.7	я
words@ad1994m	@ad1994m	1769.7	1769.915	могу
words@ad1994m	@ad1994m	1769.915	1770.13	выглядеть
words@ad1994m	@ad1994m	1770.13	1770.345	так
words@ad1994m	@ad1994m	1770.345	1770.56	/
words@ad1994m	@ad1994m	1770.56	1770.78	/
words@ad1994m	@ad1994m	1770.968	1771.153	всё
words@ad1994m	@ad1994m	1771.153	1771.338	хорошо
words@ad1994m	@ad1994m	1771.338	1771.523	/
words@ad1994m	@ad1994m	1771.523	1771.708	посмотрите
words@ad1994m	@ad1994m	1771.708	1771.893	/
words@ad1994m	@ad1994m	1771.893	1772.078	у
words@ad1994m	@ad1994m	1772.078	1772.263	меня
words@ad1994m	@ad1994m	1772.263	1772.448	есть
words@ad1994m	@ad1994m	1772.448	1772.633	своя
words@ad1994m	@ad1994m	1772.633	1772.818	жизнь
words@ad1994m	@ad1994m	1772.818	1773.01	/
words@ad1994m	@ad1994m	1773.171	1773.367	в
words@ad1994m	@ad1994m	1773.367	1773.563	этом
words@ad1994m	@ad1994m	1773.563	1773.759	нет
words@ad1994m	@ad1994m	1773.759	1773.955	ничего
words@ad1994m	@ad1994m	1773.955	1774.151	страшного
words@ad1994m	@ad1994m	1774.151	1774.347	/
words@ad1994m	@ad1994m	1774.347	1774.543	я
words@ad1994m	@ad1994m	1774.543	1774.739	не
words@ad1994m	@ad1994m	1774.739	1774.939	умер
words@ad1994m	@ad1994m	1775.176	1775.408	люди
words@ad1994m	@ad1994m	1775.408	1775.64	не
words@ad1994m	@ad1994m	1775.64	1775.872	убили
words@ad1994m	@ad1994m	1775.872	1776.104	меня
words@ad1994m	@ad1994m	1776.104	1776.336	после
words@ad1994m	@ad1994m	1776.336	1776.568	этого
words@ad1994m	@ad1994m	1776.568	1776.8	/
words@ad1994m	@ad1994m	1776.8	1777.035	/
words@ad1994m	@ad1994m	1777.204	1777.469	вы
words@ad1994m	@ad1994m	1777.469	1777.734	можете
words@ad1994m	@ad1994m	1777.734	1777.999	/
words@ad1994m	@ad1994m	1777.999	1778.264	вы
words@ad1994m	@ad1994m	1778.264	1778.529	можете
words@ad1994m	@ad1994m	1778.529	1778.794	чувствовать
words@ad1994m	@ad1994m	1778.794	1779.059	себя
words@ad1994m	@ad1994m	1779.059	1779.324	свободнее
words@ad1994m	@ad1994m	1779.324	1779.589	/
words@ad1994m	@ad1994m	1779.589	1779.857	/
words@ad1994m	@ad1994m	1780.185	1780.397	и
words@ad1994m	@ad1994m	1780.397	1780.609	я
words@ad1994m	@ad1994m	1780.609	1780.821	хотел
words@ad1994m	@ad1994m	1780.821	1781.033	бы
words@ad1994m	@ad1994m	1781.033	1781.245	/
words@ad1994m	@ad1994m	1781.245	1781.458	чтобы
words@ad1994m	@ad1994m	1781.694	1782.069	именно
words@ad1994m	@ad1994m	1782.069	1782.444	с
words@ad1994m	@ad1994m	1782.444	1782.819	помощью
words@ad1994m	@ad1994m	1782.819	1783.194	своей
words@ad1994m	@ad1994m	1783.194	1783.57	комедии
words@ad1994m	@ad1994m	1784.61	1785.024	показать
words@ad1994m	@ad1994m	1785.024	1785.438	людям
words@ad1994m	@ad1994m	1785.438	1785.852	/
words@ad1994m	@ad1994m	1785.852	1786.266	что
words@ad1994m	@ad1994m	1786.266	1786.68	они
words@ad1994m	@ad1994m	1786.68	1787.094	не
words@ad1994m	@ad1994m	1787.094	1787.511	должны
words@ad1994m	@ad1994m	1787.862	1788.133	так
words@ad1994m	@ad1994m	1788.133	1788.404	переживать
words@ad1994m	@ad1994m	1788.404	1788.675	/
words@ad1994m	@ad1994m	1788.675	1788.946	комедия
words@ad1994m	@ad1994m	1788.946	1789.217	/
words@ad1994m	@ad1994m	1789.217	1789.488	как
words@ad1994m	@ad1994m	1789.488	1789.759	мне
words@ad1994m	@ad1994m	1789.759	1790.03	кажется
words@ad1994m	@ad1994m	1790.03	1790.301	/
words@ad1994m	@ad1994m	1790.301	1790.572	это
words@ad1994m	@ad1994m	1791.195	1791.555	лучший
words@ad1994m	@ad1994m	1791.555	1791.915	способ
words@ad1994m	@ad1994m	1791.915	1792.275	снять
words@ad1994m	@ad1994m	1792.275	1792.635	напряжение
words@ad1994m	@ad1994m	1792.635	1792.995	по
words@ad1994m	@ad1994m	1792.995	1793.355	поводу
words@ad1994m	@ad1994m	1793.355	1793.715	какой-то
words@ad1994m	@ad1994m	1793.715	1794.075	темы
words@ad1994m	@ad1994m	1794.075	1794.443	/
words@ad1994m	@ad1994m	1794.666	1795.031	и
words@ad1994m	@ad1994m	1795.031	1795.396	поэтому
words@ad1994m	@ad1994m	1795.396	1795.761	я
words@ad1994m	@ad1994m	1795.761	1796.126	очень
words@ad1994m	@ad1994m	1796.126	1796.491	злюсь
words@ad1994m	@ad1994m	1796.491	1796.856	/
words@ad1994m	@ad1994m	1797.334	1797.891	когда
words@ad1994m	@ad1994m	1797.891	1798.448	люди
words@ad1994m	@ad1994m	1798.448	1799.005	используют
words@ad1994m	@ad1994m	1799.005	1799.562	этот
words@ad1994m	@ad1994m	1799.562	1800.119	инструмент
words@ad1994m	@ad1994m	1800.922	1801.641	эмм
words@ad1994m	@ad1994m	1801.91	1802.332	против
words@ad1994m	@ad1994m	1802.332	1802.754	и
words@ad1994m	@ad1994m	1802.754	1803.176	так
words@ad1994m	@ad1994m	1803.176	1803.598	уязвленных
words@ad1994m	@ad1994m	1803.598	1804.02	групп
words@ad1994m	@ad1994m	1804.02	1804.442	населения
words@ad1994m	@ad1994m	1804.442	1804.868	/
words@ad1994m	@ad1994m	1804.894	1805.311	допустим
words@ad1994m	@ad1994m	1805.311	1805.728	/
words@ad1994m	@ad1994m	1805.728	1806.145	против
words@ad1994m	@ad1994m	1806.145	1806.562	меньшинств
words@ad1994m	@ad1994m	1806.562	1806.979	/
words@ad1994m	@ad1994m	1806.979	1807.396	сексуальных
words@ad1994m	@ad1994m	1807.396	1807.813	или
words@ad1994m	@ad1994m	1807.813	1808.23	национальных
words@ad1994m	@ad1994m	1808.23	1808.647	меньшинств
words@ad1994m	@ad1994m	1808.647	1809.068	/
words@ad1994m	@ad1994m	1809.309	1809.672	против
words@ad1994m	@ad1994m	1809.672	1810.035	женщин
words@ad1994m	@ad1994m	1810.035	1810.4	/
words@ad1994m	@ad1994m	1810.614	1811.074	против
words@ad1994m	@ad1994m	1811.074	1811.534	детей
words@ad1994m	@ad1994m	1811.534	1811.994	/
words@ad1994m	@ad1994m	1812.223	1812.798	возможно
words@ad1994m	@ad1994m	1812.798	1813.373	/
words@ad1994m	@ad1994m	1813.373	1813.95	против
words@ad1994m	@ad1994m	1814.436	1814.759	транссексуалов
words@ad1994m	@ad1994m	1814.759	1815.082	/
words@ad1994m	@ad1994m	1815.082	1815.405	я
words@ad1994m	@ad1994m	1815.405	1815.728	думаю
words@ad1994m	@ad1994m	1815.728	1816.051	/
words@ad1994m	@ad1994m	1816.051	1816.378	что
